n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
50,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
50,15,50,preflib,Weak Consistency,0,0,Counter()
22,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
22,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
22,15,50,preflib,Strong Consistency,1,1,Counter()
22,15,50,preflib,Weak Consistency,0,0,Counter()
29,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
29,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
29,15,50,preflib,Strong Consistency,1,1,Counter()
29,15,50,preflib,Weak Consistency,0,0,Counter()
15,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
15,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
15,15,50,preflib,Strong Consistency,0,0,Counter()
15,15,50,preflib,Weak Consistency,0,0,Counter()
57,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
57,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
57,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
57,15,50,preflib,Weak Consistency,0,0,Counter()
31,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
31,15,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
31,15,50,preflib,Strong Consistency,0,0,Counter()
31,15,50,preflib,Weak Consistency,0,0,Counter()
14,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,15,50,preflib,Strong Consistency,0,0,Counter()
14,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
30,15,50,preflib,Strong Consistency,0,0,Counter()
30,15,50,preflib,Weak Consistency,0,0,Counter()
11,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,15,50,preflib,Strong Consistency,0,0,Counter()
11,15,50,preflib,Weak Consistency,0,0,Counter()
38,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
38,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
38,15,50,preflib,Strong Consistency,0,0,Counter()
38,15,50,preflib,Weak Consistency,0,0,Counter()
51,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
51,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
51,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
51,15,50,preflib,Weak Consistency,0,0,Counter()
9,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,15,50,preflib,Strong Consistency,0,0,Counter()
9,15,50,preflib,Weak Consistency,0,0,Counter()
29,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
29,15,50,preflib,Monotonicity,1,1,Counter()
29,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
29,15,50,preflib,Weak Consistency,0,0,Counter()
9,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Weak Consistency,1,0,Counter({'Borda': 1})
15,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
15,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
15,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
15,15,50,preflib,Weak Consistency,0,0,Counter()
25,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
25,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
25,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
25,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,15,50,preflib,Strong Consistency,0,0,Counter()
12,15,50,preflib,Weak Consistency,0,0,Counter()
11,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
11,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
11,15,50,preflib,Strong Consistency,0,0,Counter()
11,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
30,15,50,preflib,Weak Consistency,0,0,Counter()
29,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
29,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
29,15,50,preflib,Strong Consistency,0,0,Counter()
29,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
30,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
30,15,50,preflib,Weak Consistency,0,0,Counter()
36,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Strong Consistency,0,0,Counter()
36,15,50,preflib,Weak Consistency,0,0,Counter()
13,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
13,15,50,preflib,Weak Consistency,0,0,Counter()
32,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
32,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Strong Consistency,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Weak Consistency,0,0,Counter()
44,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
44,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
44,15,50,preflib,Strong Consistency,0,0,Counter()
44,15,50,preflib,Weak Consistency,0,0,Counter()
37,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
37,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
37,15,50,preflib,Strong Consistency,0,0,Counter()
37,15,50,preflib,Weak Consistency,0,0,Counter()
16,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,15,50,preflib,Weak Consistency,0,0,Counter()
38,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
38,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
38,15,50,preflib,Weak Consistency,0,0,Counter()
17,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,15,50,preflib,Strong Consistency,0,0,Counter()
17,15,50,preflib,Weak Consistency,0,0,Counter()
36,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Strong Consistency,1,1,Counter()
36,15,50,preflib,Weak Consistency,0,0,Counter()
18,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
18,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
18,15,50,preflib,Strong Consistency,0,0,Counter()
18,15,50,preflib,Weak Consistency,0,0,Counter()
49,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
49,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
49,15,50,preflib,Strong Consistency,0,0,Counter()
49,15,50,preflib,Weak Consistency,0,0,Counter()
16,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,15,50,preflib,Strong Consistency,0,0,Counter()
16,15,50,preflib,Weak Consistency,0,0,Counter()
20,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
20,15,50,preflib,Monotonicity,1,1,Counter()
20,15,50,preflib,Strong Consistency,1,1,Counter()
20,15,50,preflib,Weak Consistency,0,0,Counter()
43,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
43,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
43,15,50,preflib,Weak Consistency,0,0,Counter()
47,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
47,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
47,15,50,preflib,Strong Consistency,0,0,Counter()
47,15,50,preflib,Weak Consistency,0,0,Counter()
16,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,15,50,preflib,Strong Consistency,0,0,Counter()
16,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
12,15,50,preflib,Strong Consistency,1,1,Counter()
12,15,50,preflib,Weak Consistency,0,0,Counter()
36,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
36,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
36,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
36,15,50,preflib,Weak Consistency,0,0,Counter()
9,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,15,50,preflib,Strong Consistency,0,0,Counter()
9,15,50,preflib,Weak Consistency,0,0,Counter()
36,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
36,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
36,15,50,preflib,Strong Consistency,0,0,Counter()
36,15,50,preflib,Weak Consistency,0,0,Counter()
17,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,15,50,preflib,Weak Consistency,0,0,Counter()
13,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,15,50,preflib,Strong Consistency,0,0,Counter()
13,15,50,preflib,Weak Consistency,0,0,Counter()
13,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,15,50,preflib,Strong Consistency,0,0,Counter()
13,15,50,preflib,Weak Consistency,0,0,Counter()
17,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Strong Consistency,0,0,Counter()
30,15,50,preflib,Weak Consistency,0,0,Counter()
9,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
9,15,50,preflib,Weak Consistency,1,0,Counter({'Borda': 1})
55,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
55,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
55,15,50,preflib,Strong Consistency,0,0,Counter()
55,15,50,preflib,Weak Consistency,0,0,Counter()
23,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
23,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
23,15,50,preflib,Strong Consistency,0,0,Counter()
23,15,50,preflib,Weak Consistency,0,0,Counter()
22,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
22,15,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
22,15,50,preflib,Strong Consistency,1,1,Counter()
22,15,50,preflib,Weak Consistency,0,0,Counter()
25,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
25,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
25,15,50,preflib,Strong Consistency,0,0,Counter()
25,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
12,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
12,15,50,preflib,Weak Consistency,0,0,Counter()
34,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
34,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
34,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
34,15,50,preflib,Weak Consistency,0,0,Counter()
10,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
10,15,50,preflib,Weak Consistency,0,0,Counter()
41,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,15,50,preflib,Weak Consistency,0,0,Counter()
39,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
39,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
39,15,50,preflib,Strong Consistency,0,0,Counter()
39,15,50,preflib,Weak Consistency,0,0,Counter()
45,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
45,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
45,15,50,preflib,Strong Consistency,0,0,Counter()
45,15,50,preflib,Weak Consistency,0,0,Counter()
40,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
40,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
40,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
40,15,50,preflib,Weak Consistency,0,0,Counter()
38,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
38,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
38,15,50,preflib,Strong Consistency,0,0,Counter()
38,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
30,15,50,preflib,Strong Consistency,0,0,Counter()
30,15,50,preflib,Weak Consistency,0,0,Counter()
20,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
20,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,15,50,preflib,Strong Consistency,0,0,Counter()
20,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,15,50,preflib,Strong Consistency,0,0,Counter()
12,15,50,preflib,Weak Consistency,0,0,Counter()
36,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,15,50,preflib,Strong Consistency,0,0,Counter()
36,15,50,preflib,Weak Consistency,0,0,Counter()
24,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
24,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
24,15,50,preflib,Strong Consistency,1,0,Counter({'Plurality Veto': 1})
24,15,50,preflib,Weak Consistency,0,0,Counter()
28,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
28,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
28,15,50,preflib,Strong Consistency,1,0,Counter({'Anti-Plurality': 1})
28,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Strong Consistency,0,0,Counter()
30,15,50,preflib,Weak Consistency,0,0,Counter()
23,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
23,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
23,15,50,preflib,Strong Consistency,0,0,Counter()
23,15,50,preflib,Weak Consistency,0,0,Counter()
17,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
17,15,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
17,15,50,preflib,Strong Consistency,0,0,Counter()
17,15,50,preflib,Weak Consistency,0,0,Counter()
40,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
40,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
40,15,50,preflib,Strong Consistency,0,0,Counter()
40,15,50,preflib,Weak Consistency,0,0,Counter()
32,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Strong Consistency,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
20,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
20,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
20,15,50,preflib,Strong Consistency,0,0,Counter()
20,15,50,preflib,Weak Consistency,0,0,Counter()
30,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
30,15,50,preflib,Weak Consistency,0,0,Counter()
39,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
39,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
39,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
39,15,50,preflib,Weak Consistency,0,0,Counter()
45,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
45,15,50,preflib,Weak Consistency,0,0,Counter()
19,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
19,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
19,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
19,15,50,preflib,Weak Consistency,0,0,Counter()
35,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
35,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
35,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
35,15,50,preflib,Weak Consistency,0,0,Counter()
29,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
29,15,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
29,15,50,preflib,Strong Consistency,0,0,Counter()
29,15,50,preflib,Weak Consistency,0,0,Counter()
32,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
32,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,15,50,preflib,Strong Consistency,0,0,Counter()
32,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
10,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
10,15,50,preflib,Weak Consistency,0,0,Counter()
32,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
32,15,50,preflib,Strong Consistency,0,0,Counter()
32,15,50,preflib,Weak Consistency,0,0,Counter()
20,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
20,15,50,preflib,Monotonicity,1,1,Counter()
20,15,50,preflib,Strong Consistency,1,1,Counter()
20,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
57,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
57,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
57,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
57,15,50,preflib,Weak Consistency,0,0,Counter()
25,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
25,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
25,15,50,preflib,Strong Consistency,0,0,Counter()
25,15,50,preflib,Weak Consistency,0,0,Counter()
24,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
24,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
24,15,50,preflib,Strong Consistency,0,0,Counter()
24,15,50,preflib,Weak Consistency,0,0,Counter()
38,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
38,15,50,preflib,Strong Consistency,0,0,Counter()
38,15,50,preflib,Weak Consistency,0,0,Counter()
44,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
44,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
44,15,50,preflib,Strong Consistency,0,0,Counter()
44,15,50,preflib,Weak Consistency,0,0,Counter()
17,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,15,50,preflib,Strong Consistency,0,0,Counter()
17,15,50,preflib,Weak Consistency,0,0,Counter()
27,15,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
27,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
27,15,50,preflib,Strong Consistency,1,0,Counter({'Anti-Plurality': 1})
27,15,50,preflib,Weak Consistency,0,0,Counter()
11,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,15,50,preflib,Strong Consistency,0,0,Counter()
11,15,50,preflib,Weak Consistency,0,0,Counter()
29,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
29,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
29,15,50,preflib,Strong Consistency,0,0,Counter()
29,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Weak Consistency,0,0,Counter()
33,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
33,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
33,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
33,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
12,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Weak Consistency,0,0,Counter()
34,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
34,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
34,15,50,preflib,Strong Consistency,0,0,Counter()
34,15,50,preflib,Weak Consistency,0,0,Counter()
13,15,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
13,15,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
13,15,50,preflib,Strong Consistency,1,0,Counter({'Plurality Veto': 1})
13,15,50,preflib,Weak Consistency,0,0,Counter()
25,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
25,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
25,15,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
25,15,50,preflib,Weak Consistency,0,0,Counter()
42,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,15,50,preflib,Strong Consistency,0,0,Counter()
42,15,50,preflib,Weak Consistency,0,0,Counter()
48,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
48,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
48,15,50,preflib,Strong Consistency,0,0,Counter()
48,15,50,preflib,Weak Consistency,0,0,Counter()
15,15,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,15,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,15,50,preflib,Strong Consistency,0,0,Counter()
15,15,50,preflib,Weak Consistency,0,0,Counter()
46,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
46,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
46,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
46,15,50,preflib,Weak Consistency,0,0,Counter()
50,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
50,15,50,preflib,Weak Consistency,0,0,Counter()
12,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,15,50,preflib,Strong Consistency,0,0,Counter()
12,15,50,preflib,Weak Consistency,0,0,Counter()
16,15,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,15,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,15,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
