num_voters,num_alternatives,Num Profiles,Splits Per Profile,split type,preference distribution,voting rule,KT Distance Between Splits,KT Distance Std,Distance from Central Vote,Central Vote Distance Std
20,10,5,5,equal_size,plackett_luce,PL MLE,0.18,0.046,0.04,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.18,0.037,0.062,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.18,0.032,0.102,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.18,0.028,0.071,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.181,0.036,0.071,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.182,0.049,0.071,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.182,0.035,0.078,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.182,0.034,0.096,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.182,0.045,0.076,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.183,0.049,0.102,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.183,0.043,0.073,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.183,0.04,0.062,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.183,0.049,0.078,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.183,0.043,0.089,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.183,0.032,0.06,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.184,0.041,0.076,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.185,0.038,0.076,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.186,0.045,0.084,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.186,0.038,0.116,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.186,0.038,0.078,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.187,0.039,0.107,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.188,0.031,0.071,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.188,0.045,0.087,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.188,0.045,0.073,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.19,0.032,0.084,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.19,0.037,0.087,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.191,0.043,0.062,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.191,0.036,0.071,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.192,0.05,0.069,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.192,0.038,0.076,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.192,0.041,0.082,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.192,0.045,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.192,0.044,0.058,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.192,0.032,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.193,0.041,0.096,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.193,0.028,0.102,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.194,0.051,0.067,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.194,0.031,0.091,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.194,0.049,0.078,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.195,0.047,0.078,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.195,0.03,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.196,0.047,0.08,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.197,0.047,0.107,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.197,0.041,0.102,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.197,0.021,0.073,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.197,0.043,0.087,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.198,0.046,0.064,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.198,0.033,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.198,0.034,0.08,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.198,0.042,0.076,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.199,0.038,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.2,0.036,0.087,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.201,0.033,0.109,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.202,0.055,0.089,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.203,0.035,0.098,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.203,0.039,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.204,0.039,0.096,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.204,0.033,0.091,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.206,0.038,0.091,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.209,0.039,0.109,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.209,0.022,0.067,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.211,0.036,0.093,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.211,0.036,0.111,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.212,0.042,0.116,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.212,0.053,0.113,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.213,0.045,0.104,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.214,0.04,0.064,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.214,0.041,0.147,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.214,0.036,0.124,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.215,0.034,0.131,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.215,0.032,0.131,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.215,0.042,0.118,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.216,0.045,0.124,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.216,0.033,0.133,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.216,0.038,0.136,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.219,0.055,0.087,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.219,0.048,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.22,0.042,0.144,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.221,0.045,0.107,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.223,0.053,0.127,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.224,0.033,0.138,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.224,0.032,0.127,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.226,0.039,0.151,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.227,0.052,0.084,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.228,0.05,0.109,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.228,0.044,0.12,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.228,0.031,0.124,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.228,0.047,0.109,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.23,0.038,0.12,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.23,0.037,0.12,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.231,0.044,0.127,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.232,0.037,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.232,0.03,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.233,0.038,0.129,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.234,0.03,0.127,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.234,0.039,0.102,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.236,0.034,0.138,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.237,0.052,0.129,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.238,0.039,0.149,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.239,0.047,0.096,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.24,0.051,0.098,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.241,0.037,0.116,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.241,0.041,0.147,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.242,0.045,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.245,0.031,0.138,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.246,0.032,0.091,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.246,0.044,0.113,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.247,0.034,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.247,0.041,0.1,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.248,0.048,0.116,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.254,0.037,0.124,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.256,0.042,0.111,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.26,0.037,0.196,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.26,0.031,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.263,0.048,0.129,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.264,0.031,0.216,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.264,0.042,0.1,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.265,0.036,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.267,0.032,0.2,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.268,0.028,0.202,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.269,0.032,0.202,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.272,0.034,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.272,0.026,0.187,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.272,0.041,0.198,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.274,0.029,0.193,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.274,0.034,0.231,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.274,0.028,0.227,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.276,0.025,0.164,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.276,0.029,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.277,0.041,0.196,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.278,0.027,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.278,0.035,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.279,0.037,0.211,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.279,0.034,0.196,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.279,0.026,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.279,0.034,0.222,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.28,0.039,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.28,0.067,0.207,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.283,0.03,0.198,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.283,0.025,0.209,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.284,0.037,0.198,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.284,0.041,0.162,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.285,0.034,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.285,0.04,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.286,0.042,0.209,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.286,0.04,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.286,0.028,0.178,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.286,0.032,0.227,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.286,0.039,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.286,0.041,0.193,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.286,0.024,0.211,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.287,0.027,0.202,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.287,0.032,0.233,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.287,0.039,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.288,0.027,0.244,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.288,0.041,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.288,0.036,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.288,0.022,0.193,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.288,0.029,0.244,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.289,0.041,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.289,0.033,0.169,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.29,0.043,0.2,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.292,0.024,0.196,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.292,0.056,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.292,0.053,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.292,0.036,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.293,0.026,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.295,0.051,0.147,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.296,0.019,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.296,0.03,0.178,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.297,0.038,0.187,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.297,0.025,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.298,0.036,0.138,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.298,0.036,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.299,0.043,0.156,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.299,0.039,0.162,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.301,0.023,0.182,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.302,0.027,0.22,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.302,0.037,0.136,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.304,0.044,0.198,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.304,0.052,0.178,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.304,0.022,0.198,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.305,0.037,0.16,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.306,0.047,0.178,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.307,0.05,0.149,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.307,0.036,0.196,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.308,0.049,0.2,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.308,0.054,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.308,0.019,0.16,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.309,0.046,0.176,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.309,0.028,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.309,0.06,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.309,0.056,0.164,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.31,0.041,0.156,0.0
20,10,5,5,equal_size,plackett_luce,Three Approval,0.31,0.054,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.311,0.036,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.312,0.048,0.196,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.312,0.049,0.176,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.313,0.032,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.313,0.049,0.176,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.313,0.04,0.191,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.314,0.064,0.147,0.0
20,10,5,5,equal_size,plackett_luce,Four Approval,0.315,0.036,0.171,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.316,0.055,0.144,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.319,0.054,0.164,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.32,0.029,0.191,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.32,0.052,0.182,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.321,0.055,0.202,0.0
20,10,5,5,equal_size,plackett_luce,Random,0.322,0.048,0.147,0.0
20,10,5,5,equal_size,plackett_luce,Borda,0.323,0.051,0.178,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.323,0.047,0.189,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.325,0.06,0.176,0.0
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.326,0.05,0.207,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.326,0.074,0.14,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.327,0.056,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.329,0.037,0.187,0.0
20,10,5,5,equal_size,plackett_luce,Dowdall,0.332,0.062,0.18,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.332,0.046,0.193,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.334,0.037,0.173,0.0
20,10,5,5,equal_size,plackett_luce,Plurality,0.34,0.054,0.162,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.342,0.04,0.176,0.0
20,10,5,5,equal_size,plackett_luce,Copeland,0.344,0.059,0.189,0.0
20,10,5,5,equal_size,plackett_luce,PL MLE,0.344,0.043,0.147,0.0
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.369,0.037,0.184,0.0
20,10,5,5,equal_size,plackett_luce,Two Approval,0.45,0.142,0.452,0.097
20,10,5,5,equal_size,plackett_luce,Plurality,0.461,0.105,0.482,0.101
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.464,0.113,0.485,0.132
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.465,0.104,0.496,0.128
20,10,5,5,equal_size,plackett_luce,PL MLE,0.465,0.095,0.5,0.119
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.476,0.102,0.502,0.11
20,10,5,5,equal_size,plackett_luce,Dowdall,0.479,0.098,0.497,0.114
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.481,0.104,0.469,0.083
20,10,5,5,equal_size,plackett_luce,Two Approval,0.481,0.088,0.502,0.099
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.483,0.107,0.491,0.113
20,10,5,5,equal_size,plackett_luce,Dowdall,0.484,0.125,0.522,0.126
20,10,5,5,equal_size,plackett_luce,Dowdall,0.484,0.099,0.528,0.104
20,10,5,5,equal_size,plackett_luce,Plurality,0.486,0.107,0.497,0.101
20,10,5,5,equal_size,plackett_luce,Random,0.486,0.088,0.516,0.121
20,10,5,5,equal_size,plackett_luce,Borda,0.487,0.105,0.506,0.068
20,10,5,5,equal_size,plackett_luce,Two Approval,0.489,0.106,0.483,0.119
20,10,5,5,equal_size,plackett_luce,Three Approval,0.492,0.116,0.519,0.117
20,10,5,5,equal_size,plackett_luce,Borda,0.492,0.103,0.503,0.098
20,10,5,5,equal_size,plackett_luce,PL MLE,0.492,0.115,0.522,0.107
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.493,0.092,0.499,0.099
20,10,5,5,equal_size,plackett_luce,Borda,0.494,0.107,0.504,0.078
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.496,0.141,0.533,0.104
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.497,0.113,0.508,0.112
20,10,5,5,equal_size,plackett_luce,Plurality,0.498,0.108,0.509,0.089
20,10,5,5,equal_size,plackett_luce,Four Approval,0.498,0.086,0.49,0.113
20,10,5,5,equal_size,plackett_luce,Anti-Plurality,0.502,0.083,0.485,0.096
20,10,5,5,equal_size,plackett_luce,Plurality Veto,0.503,0.104,0.482,0.102
20,10,5,5,equal_size,plackett_luce,Random,0.506,0.096,0.444,0.098
20,10,5,5,equal_size,plackett_luce,Random,0.506,0.083,0.49,0.113
20,10,5,5,equal_size,plackett_luce,Three Approval,0.509,0.117,0.485,0.097
20,10,5,5,equal_size,plackett_luce,Random,0.51,0.073,0.474,0.107
20,10,5,5,equal_size,plackett_luce,Copeland,0.511,0.088,0.508,0.092
20,10,5,5,equal_size,plackett_luce,PL MLE,0.513,0.137,0.489,0.129
20,10,5,5,equal_size,plackett_luce,Plurality,0.513,0.124,0.52,0.115
20,10,5,5,equal_size,plackett_luce,Three Approval,0.514,0.111,0.472,0.104
20,10,5,5,equal_size,plackett_luce,Random,0.514,0.126,0.467,0.079
20,10,5,5,equal_size,plackett_luce,Two Approval,0.514,0.105,0.453,0.114
20,10,5,5,equal_size,plackett_luce,Dowdall,0.516,0.07,0.488,0.127
20,10,5,5,equal_size,plackett_luce,PL MLE,0.517,0.127,0.484,0.132
20,10,5,5,equal_size,plackett_luce,PL MLE,0.517,0.132,0.488,0.121
20,10,5,5,equal_size,plackett_luce,Borda,0.518,0.115,0.508,0.101
20,10,5,5,equal_size,plackett_luce,Copeland,0.518,0.114,0.525,0.115
20,10,5,5,equal_size,plackett_luce,Copeland,0.524,0.109,0.541,0.111
20,10,5,5,equal_size,plackett_luce,Copeland,0.524,0.1,0.522,0.116
20,10,5,5,equal_size,plackett_luce,Three Approval,0.525,0.114,0.486,0.107
20,10,5,5,equal_size,plackett_luce,Four Approval,0.527,0.09,0.511,0.108
20,10,5,5,equal_size,plackett_luce,Two Approval,0.529,0.106,0.475,0.109
20,10,5,5,equal_size,plackett_luce,Four Approval,0.53,0.139,0.515,0.134
20,10,5,5,equal_size,plackett_luce,Borda,0.53,0.09,0.479,0.101
20,10,5,5,equal_size,plackett_luce,Four Approval,0.531,0.072,0.509,0.103
20,10,5,5,equal_size,plackett_luce,Dowdall,0.533,0.106,0.487,0.105
20,10,5,5,equal_size,plackett_luce,Four Approval,0.535,0.102,0.5,0.096
20,10,5,5,equal_size,plackett_luce,Plurality,0.546,0.134,0.51,0.103
20,10,5,5,equal_size,plackett_luce,Copeland,0.547,0.114,0.48,0.119
20,10,5,5,equal_size,plackett_luce,Three Approval,0.552,0.13,0.495,0.127
